,Date,name,contract,Delegator APR,Validator APR,Stake Balance,Base Stake,Stake percent,Service fee,Delegation cap,Top up,Number of active nodes,Total number of nodes,Number of delegators,identity,featured,explorerURL,location,rank,score,Check cap if full
3027,2022-04-29,D1fferent Capital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm0lllls0v2sfz,11.1,11.1,39749342281108695215821,10000000000000000000000,0.32,700.0,100000000000000000000000,29749341793391389029792,4,4.0,1350.0,d1fferent,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm0lllls0v2sfz,,45,480,0.0
3028,2022-04-29,Hyperblocks Professional Service,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,12.02,12.02,39255531711844467686179,20000000000000000000000,0.32,1000.0,50000000000000000000000,19255531711844467686176,8,8.0,1257.0,hyperblockspro,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,Singapore,46,960,0.0
3029,2022-04-29,â¡ï¸Disruptive Digitalâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,13.77,13.77,29001210762176018803348,35000000000000000000000,0.32,1000.0,29000000000000000000000,4001208082658083994760,14,10.0,1564.0,ddigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,Romania,47,1679,0.0
3030,2022-04-29,Woodstock Fund,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqe8llllscqtxme,11.11,11.11,38373751722346771899951,12500000000000000000000,0.31,1000.0,50000000000000000000000,25873751722346771899950,5,5.0,831.0,woodstockfund,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqe8llllscqtxme,Cayman Islands,48,600,1.0
3031,2022-04-29,Unity Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,12.1,12.1,37855016509603662544193,15000000000000000000000,0.31,500.0,50000000000000000000000,22855016509603662544188,6,14.0,1667.0,unitystake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,,49,720,0.0
3032,2022-04-29,Orange Staking ð,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,12.49,12.49,36969437908110916420632,25000000000000000000000,0.3,1250.0,37000000000000000000000,11969437908110916420630,10,10.0,2523.0,orangestaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,"Utrecht, Netherlands",50,1199,0.0
3033,2022-04-29,Gandalf Staking - NFTs as logo,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,12.29,12.29,35466658050365800588041,20000000000000000000000,0.29,1000.0,50000000000000000000000,15466658050365800588040,8,8.0,993.0,gandalfnetwork,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,Middle Earth,51,960,1.0
3034,2022-04-29,christstake.com,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq98lllls54qqg7,12.12,12.12,35493410227702506572282,27500000000000000000000,0.29,1.0,75000000000000000000000,7963359510535722988970,11,42.0,3000.0,christstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq98lllls54qqg7,Universe and beyond,52,1080,0.0
3035,2022-04-29,AUDIT.one,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqklllllsd99rr4,12.6,12.6,31983236948500394205665,20000000000000000000000,0.26,1000.0,32000000000000000000000,11983236948500394205664,8,8.0,1804.0,auditone,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqklllllsd99rr4,https://audit.one,54,960,0.0
3036,2022-04-29,Easy 2 Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqghllllsku0nzf,12.23,12.23,28688394802482044571933,20000000000000000000000,0.23,1500.0,29000000000000000000000,8688263471423942440888,8,12.0,1713.0,easy2stake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqghllllsku0nzf,,55,960,0.0
3037,2022-04-29,Aerovek Staking Agency,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqehllllswleld8,11.1,11.1,27499999155634336077175,12500000000000000000000,0.22,1500.0,27500000000000000000000,14999999155634336077175,5,5.0,1878.0,aerovek,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqehllllswleld8,,56,585,1.0
3038,2022-04-29,IELEMAN,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,13.74,13.74,27374513653137344649220,25000000000000000000000,0.22,200.0,27255000000000000000000,2374513653137344649220,10,12.0,248.0,ieleman,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,Romania,57,1080,0.0
3039,2022-04-29,InfStones,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmlllllsencflu,10.18,10.18,27087302126728157801537,5000000000000000000000,0.22,1200.0,0,22087302126728157801536,2,2.0,173.0,infstonescom,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmlllllsencflu,"Dallas, TX",58,240,1.0
3040,2022-04-29,RAF STAKING,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,12.5,12.5,26354451561157555070904,17500000000000000000000,0.21,1200.0,32000000000000000000000,8854447211140115433086,7,7.0,1595.0,raf_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,,59,840,1.0
3041,2022-04-29,CryptoBay,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8llllls4xn0vm,12.68,12.68,24984935549121203937186,17500000000000000000000,0.2,1200.0,25000000000000000000000,7484884574255394828319,7,7.0,1547.0,cryptobay,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8llllls4xn0vm,Earth,61,840,0.0
3042,2022-04-29,Aurentum GmbH,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmhllllsjg335n,11.28,11.28,24430324913877707953616,20000000000000000000000,0.2,10.0,0,4430324913877707953616,8,11.0,1008.0,aurentum,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmhllllsjg335n,Germany,62,720,0.0
3043,2022-04-29,Moonlorian Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj0lllls2a8xw2,11.57,11.57,23893820142288902524752,10000000000000000000000,0.19,1000.0,23950000000000000000000,13893820142288902524752,4,4.0,687.0,moonlorianstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj0lllls2a8xw2,www.moonlorian.com/stake,64,480,0.0
3044,2022-04-29,Cavaleria Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqclllllstm5q7z,11.75,11.75,21999981265763791507232,10000000000000000000000,0.18,1000.0,22000000000000000000000,11999981265763791507232,4,6.0,2779.0,cavaleria,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqclllllstm5q7z,,66,480,0.0
3045,2022-04-29,StakeCON,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqglllllsa8xtfx,12.12,12.12,21553832248572605543721,10000000000000000000000,0.17,750.0,26500000000000000000000,11553832248572605543720,4,5.0,1003.0,stakecon,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqglllllsa8xtfx,"Sibiu, Romania",67,480,0.0
3046,2022-04-29,CastleStake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq80llllsrepk69,11.03,11.03,20798022887212516222943,7500000000000000000000,0.17,1200.0,25000000000000000000000,13297971082367092463358,3,15.0,1641.0,castlestake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq80llllsrepk69,"Cristian,Sibiu",69,359,0.0
3047,2022-04-29,ð Chief Engineer Stakingâ,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwhllllsmvhpqu,11.9,11.9,20645088951147486615545,10000000000000000000000,0.16,1000.0,22500000000000000000000,10645088951147486615544,4,4.0,823.0,chiefeng,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwhllllsmvhpqu,Romania,70,480,0.0
3048,2022-04-29,stakecamp,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqv8lllls3ydk0k,11.16,11.16,19071180167559827701605,15000000000000000000000,0.15,1000.0,25000000000000000000000,4071180167559827701602,6,10.0,1522.0,stakecamp,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqv8lllls3ydk0k,"Czech Republic, Prague",71,660,0.0
3049,2022-04-29,RisaSoft Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqthllllsy5r6rh,11.45,11.45,19003722048703146150940,7500000000000000000000,0.15,1000.0,24000000000000000000000,11503722048703146150939,3,3.0,1553.0,risasoft,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqthllllsy5r6rh,"Milwaukee, WI",72,359,0.0
3050,2022-04-29,Galaxy Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj8llllspxw799,12.45,12.45,18710110859296698537389,15000000000000000000000,0.15,22.0,18765432100000000000000,3710110859296698537384,6,6.0,1315.0,galaxyone,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj8llllspxw799,Romania,74,600,0.0
3051,2022-04-29,stakeGEN,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk0llllsm6h64t,12.88,12.88,18331330149300998203586,12500000000000000000000,0.15,1000.0,30000000000000000000000,5831330149300998203585,5,11.0,1360.0,stakegen,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk0llllsm6h64t,"United Kingdom, London",75,545,0.0
3052,2022-04-29,Robot Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnhllllsexcqt3,14.95,14.95,17999998027867810953714,17500000000000000000000,0.14,600.0,18000000000000000000000,499998027867810953712,7,7.0,829.0,robotstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnhllllsexcqt3,,76,840,1.0
3053,2022-04-29,Rohanstake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjhllllsheu8nm,11.12,11.12,15511780561881768677972,15000000000000000000000,0.12,3000.0,30000000000000000000000,511780561881768677970,6,6.0,124.0,rohanstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjhllllsheu8nm,,78,720,0.0
3054,2022-04-29,OpenStake.io,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,12.29,12.29,14755543391910471866219,5000000000000000000000,0.12,100.0,15000000000000000000000,9760543391910471866218,2,2.0,1205.0,open_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,,79,240,0.0
3055,2022-04-29,Parasco Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq50lllls8dl5vl,11.0,11.0,13376849438356742799927,10000000000000000000000,0.1,1.0,13480000000000000000000,3378167180856742799924,4,4.0,856.0,parasco1,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq50lllls8dl5vl,Romania,80,359,0.0
3056,2022-04-29,Bware Labs,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt0llllsescm7x,14.05,14.05,13010010890173265289399,10000000000000000000000,0.1,500.0,13010000000000000000000,3010010890173265289396,4,4.0,792.0,bwarelabs,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt0llllsescm7x,Bucharest,81,480,0.0
3057,2022-04-29,WeStake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq68lllls2g8068,11.18,11.18,12229496918674436342355,10000000000000000000000,0.1,100.0,15000000000000000000000,2229492028906238123964,4,4.0,802.0,westake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq68lllls2g8068,Europe,82,359,1.0
3058,2022-04-29,TwinsofT,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs0llllsk20gh7,12.26,12.26,11707030748303228138261,5000000000000000000000,0.09,500.0,15000000000000000000000,6713114698577312661744,2,2.0,1374.0,twinsoft,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs0llllsk20gh7,"Sibiu, Romania",84,240,0.0
3059,2022-04-29,steak4all ð¥©stake and fine meats,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2hlllls2t8ama,12.06,12.06,10924373397750119869716,5000000000000000000000,0.08,777.0,17323440000000000000000,5924373397750119869716,2,3.0,922.0,steak4all,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2hlllls2t8ama,"Vancouver, BC",86,240,0.0
3060,2022-04-29,MyCointainer,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhlllllsr6pyml,11.87,11.87,10457204293986192055899,5000000000000000000000,0.08,1000.0,0,5457204293986192055898,2,2.0,687.0,myc_devops,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhlllllsr6pyml,,87,240,1.0
3061,2022-04-29,New Age Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf0lllls98s48j,15.95,15.95,7657233743053060162801,10000000000000000000000,0.08,1.0,7501000000000000000000,416233743053060162800,4,3.0,4.0,n_a_s,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf0lllls98s48j,,88,480,0.0
3062,2022-04-29,Allstar.io,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnlllllsja3cq7,13.78,13.78,9699998383927809907772,7500000000000000000000,0.07,699.0,9700000000000000000000,2199998383927809907770,3,3.0,685.0,allstario,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnlllllsja3cq7,,91,359,0.0
3063,2022-04-29,â¡ï¸Tortuga Stakingâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdhllllsfymgpz,9.9,9.9,9613962877836605952671,7500000000000000000000,0.07,1.0,11000000000000000000000,2113962877836605952669,3,4.0,1034.0,tortugax,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdhllllsfymgpz,Sibiu-Romania,92,240,0.0
3064,2022-04-29,Restake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa0llllszujzth,12.1,12.1,9534665708723832639657,5000000000000000000000,0.07,1000.0,0,4534665708723832639656,2,2.0,175.0,restake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa0llllszujzth,,93,240,1.0
3065,2022-04-29,MoneyDigital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwlllllssh7etn,12.12,12.12,9465842028251335279432,5000000000000000000000,0.07,999.0,11000000000000000000000,4435842028251335279432,2,4.0,616.0,moneydigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwlllllssh7etn,EU,94,240,0.0
3066,2022-04-29,LATAM Staking Pool,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq30llllsc4t005,12.26,12.26,8965599193397489095936,5000000000000000000000,0.07,1000.0,10000000000000000000000,3965599193397489095936,2,2.0,794.0,latamsp,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq30llllsc4t005,,96,240,1.0
3067,2022-04-29,â¡ï¸Disruptive Unlimitedâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqw0llllsxgvqad,12.06,12.06,8731324943840311255752,5000000000000000000000,0.07,1200.0,0,3731324943840311255752,2,2.0,330.0,disruptiveultd,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqw0llllsxgvqad,Romania,97,240,0.0
3068,2022-04-29,WAVENODE,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd0lllls5qqfun,11.89,11.89,8024853745799923360031,5000000000000000000000,0.06,1500.0,13000000000000000000000,3024853745799923360030,2,3.0,657.0,wavenode,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd0lllls5qqfun,,98,240,0.0
3069,2022-04-29,COWRYBASÎ,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt8llllsjt3r4f,11.91,11.91,7967040476060874616718,5000000000000000000000,0.06,1500.0,21000000000000000000000,2967040476060874616718,2,2.0,522.0,cowrybase,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt8llllsjt3r4f,Switzerland,99,240,0.0
3070,2022-04-29,Trust Staking Portugal,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,11.93,11.93,7913381673131033628721,5000000000000000000000,0.06,1500.0,15000000000000000000000,2913381673131033628720,2,2.0,216.0,truststakingpt,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,Portugal,100,240,1.0
3071,2022-04-29,Trust Staking Switzerland,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,12.01,12.01,7690158470590133287358,5000000000000000000000,0.06,1500.0,14000000000000000000000,2690158470590133287358,2,5.0,381.0,truststakingsw,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,Switzerland,101,240,0.0
3072,2022-04-29,Elrond Philippines Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,13.57,13.57,7371179198060322467435,5000000000000000000000,0.06,500.0,7371000000000000000000,2371179198060322467434,2,3.0,392.0,zillabytes,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,,105,240,0.0
3073,2022-04-29,ImpactStaking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp0llllswfeycs,12.75,12.75,6999889838233343697666,5000000000000000000000,0.05,1200.0,7000000000000000000000,1999889838233343697666,2,3.0,613.0,impactstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp0llllswfeycs,Planet Earth,106,240,0.0
3074,2022-04-29,Nic Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,12.32,12.32,6976305071538041365449,5000000000000000000000,0.05,1500.0,8000000000000000000000,1976305071538041365448,2,6.0,283.0,nictherick,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,Germany,107,240,0.0
3075,2022-04-29,Honest Scales Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,10.81,10.81,6367614369058825865120,2500000000000000000000,0.05,1500.0,10000000000000000000000,3867614369058825865120,1,1.0,123.0,honestscales,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,,108,120,0.0
3076,2022-04-29,NTH Inc,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,12.24,12.24,5886900183615726672341,2500000000000000000000,0.04,500.0,6000000000000000000000,3385900183615726672341,1,2.0,523.0,nethus,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,Romania,109,120,1.0
3077,2022-04-29,art3mis.cloud,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,12.84,12.84,5699998143467809775413,2500000000000000000000,0.04,100.0,5700000000000000000000,3199998143467809775413,1,1.0,416.0,art3mis,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,,110,120,0.0
3078,2022-04-29,Xylius,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,11.87,11.87,5218647233401167796672,5000000000000000000000,0.04,2500.0,5700000000000000000000,218647233401167796672,2,2.0,95.0,xylius,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,,111,240,0.0
3079,2022-04-29,goldtree,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr0llllsj732py,15.8,15.8,2625000000000000000000,5000000000000000000000,0.04,0.0,2625000000000000000000,154000000000000000000,2,1.0,6.0,goldtree,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr0llllsj732py,"Germany, Europe",112,240,1.0
3080,2022-04-29,Ape Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqn8lllls0e2ea0,11.84,11.84,4803659625792464135952,2500000000000000000000,0.03,1175.0,5500000000000000000000,2303659625792464135952,1,1.0,281.0,apestaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqn8lllls0e2ea0,"The Elrond Blockchain, thus everywhere!",118,120,0.0
3081,2022-04-29,Trust Staking RO,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq6hllllsuh4kve,13.45,13.45,4742320791415273511878,2500000000000000000000,0.03,0.0,4742000000000000000000,2242320791415273511878,1,1.0,540.0,truststakingro,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq6hllllsuh4kve,Romania,119,120,0.0
3082,2022-04-29,Mr.Reboot,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqchllllsqqac4d,13.9,13.9,4099545195034539880633,2500000000000000000000,0.03,10.0,4100000000000000000000,1599533207533119492771,1,2.0,483.0,newstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqchllllsqqac4d,,134,120,1.0
3083,2022-04-29,PXR Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk8llllssp7z7y,14.27,14.27,3699999931251285804463,2500000000000000000000,0.03,0.0,3700000000000000000000,1199999931251285804463,1,1.0,29.0,pxr_staking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk8llllssp7z7y,,207,120,1.0
3084,2022-04-29,Trust the Netherlands,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjlllllsuz4lc5,12.22,12.22,3597320129598636762443,2500000000000000000000,0.02,1500.0,0,1097318686330735818651,1,1.0,234.0,truststakingne,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjlllllsuz4lc5,The Netherlands,208,120,1.0
