Date,contract,name,Delegator APR,Validator APR,Stake Balance,Base Stake,locked,Stake percent,Service fee,Delegation cap,Top up,Number of active nodes,Total number of nodes,Number of delegators,identity,featured,explorerURL,location,rank,score,Check cap if full
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjhllllsheu8nm,Rohanstake,11.15,15.95,15495962241278980676085,15000000000000000000000,15495962241278980676082,0.12,3000.0,30000000000000000000000,495962241278980676082,6,6.0,114.0,rohanstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjhllllsheu8nm,,78,720,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjlllllsuz4lc5,Trust the Netherlands,12.19,14.35,3676255206173727893978,2500000000000000000000,3676255206173727893978,0.03,1500.0,0,1176255206173727893978,1,1.0,240.0,truststakingne,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjlllllsuz4lc5,The Netherlands,221,120,1.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk0llllsm6h64t,stakeGEN,12.77,14.19,19177326285665488497924,12500000000000000000000,19177310943538024747490,0.15,1000.0,30000000000000000000000,6677310943538024747490,5,11.0,1315.0,stakegen,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk0llllsm6h64t,"United Kingdom, London",71,600,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk8llllssp7z7y,PXR Staking,14.32,14.33,3699999113739375961752,2500000000000000000000,3699999113739375961752,0.03,0.0,3700000000000000000000,1199999113739375961752,1,1.0,31.0,pxr_staking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk8llllssp7z7y,,220,120,1.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqkhllllsx7vmg6,Staked,10.38,12.19,77388648427513282289574,22500000000000000000000,77388648427513282289571,0.63,1500.0,0,54888648427513282289571,9,10.0,722.0,stakedinc,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqkhllllsx7vmg6,http://staked.us,28,1080,1.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqklllllsd99rr4,AUDIT.one,12.64,14.04,31999106878378944505446,20000000000000000000000,31999106878378944505440,0.26,1000.0,32000000000000000000000,11999106878378944505440,8,8.0,1836.0,auditone,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqklllllsd99rr4,https://audit.one,52,960,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm0lllls0v2sfz,D1fferent Capital,11.5,12.35,31224879962620211532016,10000000000000000000000,31224879792961478805232,0.25,700.0,100000000000000000000000,21224879792961478805232,4,4.0,1295.0,d1fferent,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm0lllls0v2sfz,,53,480,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm8llllsyhrgzd,P2P Validator,12.49,13.86,71781921383398204650448,42500000000000000000000,71781921383398204650436,0.59,1000.0,80000000000000000000000,29281921383398204650436,17,17.0,951.0,p2p_org_,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm8llllsyhrgzd,Milky Way,29,2039,1.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmhllllsjg335n,Aurentum GmbH,12.51,15.81,26517797225081093948766,25000000000000000000000,26517797225081093948760,0.21,100.0,26550000000000000000000,1517797225081093948760,10,11.0,1271.0,aurentum,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmhllllsjg335n,Germany,58,960,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmlllllsencflu,InfStones,10.22,11.6,27085489361906631191545,5000000000000000000000,27085489361906631191544,0.22,1200.0,0,22085489361906631191544,2,2.0,169.0,infstonescom,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmlllllsencflu,"Dallas, TX",57,240,1.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqn8lllls0e2ea0,Ape Staking,11.89,13.48,4779461763871460341671,2500000000000000000000,4779461763871460341671,0.03,1175.0,5500000000000000000000,2279461763871460341671,1,1.0,260.0,apestaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqn8lllls0e2ea0,"The Elrond Blockchain, thus everywhere!",116,120,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnhllllsexcqt3,Robot Stake,15.0,15.97,17999999465893023846145,17500000000000000000000,17999999465893023846141,0.14,600.0,18000000000000000000000,499999465893023846141,7,7.0,812.0,robotstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnhllllsexcqt3,,75,840,1.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnlllllsja3cq7,Allstar.io,13.66,14.7,10101007554597139778604,7500000000000000000000,10101007554597139778604,0.08,699.0,10100000000000000000000,2601007554597139778604,3,3.0,728.0,allstario,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnlllllsja3cq7,,88,359,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp0llllswfeycs,ImpactStaking,12.79,14.54,6999953473513492141774,5000000000000000000000,6995188726415324513376,0.05,1200.0,7000000000000000000000,1995188726415324513376,2,3.0,637.0,impactstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp0llllswfeycs,Planet Earth,103,240,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp8lllls9jsunl,Oxsy AI,15.87,16.11,5258394412950064030695,92500000000000000000000,92758394412950064030694,0.76,0.0,5000000000000000000000,258394412950064030694,37,2.0,7.0,oxsy,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp8lllls9jsunl,"Sibiu, Romania",23,5140,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqphllllsndz99p,Chain State Labs,12.71,14.1,196660010362358488565210,125000000000000000000000,196660010362358488565200,1.62,1000.0,196500000000000000000000,71660010362358488565200,50,50.0,1527.0,cslabsio,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqphllllsndz99p,,12,6000,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,IELEMAN,13.79,15.65,27359599198265368226698,25000000000000000000000,27359599198265368226690,0.22,200.0,27255000000000000000000,2359599198265368226690,10,12.0,242.0,ieleman,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,Romania,56,1080,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhllllsajxzat,Staking Agency,12.89,15.15,552300190017809615887288,455000000000000000000000,552292679275503459433504,4.56,1500.0,600000000000000000000000,97292679275503459433504,182,182.0,12801.0,staking_agency,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhllllsajxzat,Romania,4,21839,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqlllllskf06ky,Alchemy Capital,13.57,15.79,42537957508586037921099,40000000000000000000000,42537930245575998372800,0.35,1399.0,42538630000000000000000,2537930245575998372800,16,19.0,2881.0,alchemycapital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqlllllskf06ky,Planet Earth,42,1919,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr0llllsj732py,goldtree,15.84,15.96,2625000000000000000000,5000000000000000000000,5154000000000000000000,0.04,0.0,2625000000000000000000,154000000000000000000,2,1.0,6.0,goldtree,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr0llllsj732py,"Germany, Europe",109,240,1.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr8llllse9cj2t,Titan Stake,12.23,14.78,65987779246686496593692,50000000000000000000000,65987779246686496593680,0.54,1300.0,68000000000000000000000,15987779246686496593680,20,20.0,1751.0,titanstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr8llllse9cj2t,"Sibiu, Romania",30,2279,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrhlllls062tu4,Istari Vision,11.22,13.5,649665002799417725691724,342500000000000000000000,649665002799417725691598,5.37,1700.0,0,307165002799417725691598,137,137.0,5340.0,istari_vision,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrhlllls062tu4,Switzerland & Germany,3,16439,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrlllllsyprnh6,RosettaStake,13.91,15.51,45608892710740164488774,45000000000000000000000,50608892710740164488768,0.41,1000.0,45600000000000000000000,5608892710740164488768,18,16.0,3311.0,rosettastake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrlllllsyprnh6,,36,1919,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs0llllsk20gh7,TwinsofT,9.68,14.52,10547418000091992506063,7500000000000000000000,10547418000091992506061,0.08,1.0,15000000000000000000000,3047418000091992506061,3,3.0,1347.0,twinsoft,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs0llllsk20gh7,"Sibiu, Romania",84,240,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs8llllsa3xsu3,FriendsStaking,13.67,15.2,2999999906998236233226,2500000000000000000000,2999999906998236233226,0.02,1000.0,3000000000000000000000,499999906998236233226,1,1.0,113.0,friendsstaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs8llllsa3xsu3,,242,120,1.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,Honest Scales Staking,10.85,12.76,6361702726909414078828,2500000000000000000000,6361702726909414078828,0.05,1500.0,10000000000000000000000,3861702726909414078828,1,1.0,110.0,honestscales,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,,106,120,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt0llllsescm7x,Bware Labs,14.09,14.84,13010437071174034675642,10000000000000000000000,13010437071174034675640,0.1,500.0,13010000000000000000000,3010437071174034675640,4,4.0,792.0,bwarelabs,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt0llllsescm7x,Bucharest,80,480,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt8llllsjt3r4f,COWRYBASÎ,11.95,14.07,7945007769438078736070,5000000000000000000000,7945007769438078736070,0.06,1500.0,21000000000000000000000,2945007769438078736070,2,2.0,510.0,cowrybase,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt8llllsjt3r4f,Switzerland,96,240,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqthllllsy5r6rh,RisaSoft Staking,11.55,12.82,18529224312846424780283,7500000000000000000000,18529224312846424780281,0.15,1000.0,24000000000000000000000,11029224312846424780281,3,3.0,1399.0,risasoft,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqthllllsy5r6rh,"Milwaukee, WI",73,359,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqu8lllls8clacj,Blockdaemon,11.14,12.36,54544097918385491858641,17500000000000000000000,54544097918385491858638,0.45,1000.0,0,37044097918385491858638,7,7.0,413.0,bd_validators,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqu8lllls8clacj,,35,840,1.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,NTH Inc,8.0,16.01,5102969968077465957169,5000000000000000000000,5102959029945350832296,0.04,1.0,6000000000000000000000,102959029945350832296,2,2.0,529.0,nethus,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,Romania,111,120,1.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqv8lllls3ydk0k,stakecamp,12.79,14.22,22856430295300089792476,15000000000000000000000,22856430295300089792474,0.18,1000.0,25000000000000000000000,7856430295300089792474,6,10.0,1681.0,stakecamp,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqv8lllls3ydk0k,"Czech Republic, Prague",64,700,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,Nic Staking,12.32,14.51,7058315893761792464273,5000000000000000000000,7058315893761792464272,0.05,1500.0,8000000000000000000000,2058315893761792464272,2,6.0,290.0,nictherick,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,Germany,102,240,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,Trust Staking Switzerland,12.42,14.62,6864165849551302083288,5000000000000000000000,6864165849551302083288,0.05,1500.0,14000000000000000000000,1864165849551302083288,2,5.0,388.0,truststakingsw,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,Switzerland,104,240,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqw0llllsxgvqad,â¡ï¸Disruptive Unlimitedâ¡ï¸,12.06,13.7,8876051367408637285991,5000000000000000000000,8876051367408637285990,0.07,1200.0,0,3876051367408637285990,2,2.0,321.0,disruptiveultd,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqw0llllsxgvqad,Romania,95,240,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwhllllsmvhpqu,ð Chief Engineer Stakingâ,11.98,13.31,20284683193126007407769,10000000000000000000000,20284683193126007407768,0.16,1000.0,22500000000000000000000,10284683193126007407768,4,4.0,786.0,chiefeng,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwhllllsmvhpqu,Romania,70,480,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwlllllssh7etn,MoneyDigital,12.15,13.5,9486324423570748429290,5000000000000000000000,9486324423570748429290,0.07,999.0,11000000000000000000000,4486324423570748429290,2,4.0,609.0,moneydigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwlllllssh7etn,EU,91,240,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx0llllsdx93z0,Helios Staking ð¥â,12.25,13.59,174765089298759985193679,95000000000000000000000,174765082747430289661854,1.44,1000.0,175000000000000000000000,79765082747430289661854,38,110.0,5446.0,heliosstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx0llllsdx93z0,"Amsterdam, the Netherlands",16,4560,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx8llllsxavffq,PrimalBlock,13.69,15.2,180011961439368203837727,150000000000000000000000,180011961439368203837700,1.48,1000.0,180000000000000000000000,30011961439368203837700,60,100.0,5452.0,primalblock,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx8llllsxavffq,Matrix,15,7200,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,Orange Staking ð,12.81,14.64,34089527213346037582196,25000000000000000000000,34089527213346037582190,0.28,1250.0,37000000000000000000000,9089527213346037582190,10,10.0,2627.0,orangestaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,"Utrecht, Netherlands",50,1199,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxlllllsmehg53,ProCrypto ð Distributed Staking,12.43,15.12,125032381846432516118848,102500000000000000000000,125032381846432516118843,1.03,100.0,129129000000000000000000,22532381846432516118843,41,50.0,7492.0,procryptostaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxlllllsmehg53,Global,20,4080,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy0lllls33dlmm,Carpathian Stake,12.14,15.34,46021459561405179755198,55000000000000000000000,64021446304710999510720,0.52,1600.0,60000000000000000000000,9021446304710999510720,22,90.0,2996.0,carpathianstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy0lllls33dlmm,Sibiu in the â¥ of the Carpathian mountains,31,2639,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy8lllls62y8s5,The Palm Tree Network,12.13,14.86,227226350325022523973126,212500000000000000000000,275177350325022523973102,2.27,1700.0,232500000000000000000000,62677350325022523973102,85,68.0,5073.0,thepalmtreenw,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy8lllls62y8s5,Barcelona,8,10440,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyhllllsv4k7x2,â¡ï¸Middle Staking ð«ð·,12.44,15.13,91366428129994957383107,75000000000000000000000,91366428129994957383090,0.75,1500.0,92500000000000000000000,16366428129994957383090,30,55.0,3006.0,middlestakingfr,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyhllllsv4k7x2,France,24,3479,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,â¡ï¸Disruptive Digitalâ¡ï¸,13.81,15.55,29014378847194346479077,35000000000000000000000,39014378847194346479070,0.32,1000.0,29000000000000000000000,4014378847194346479070,14,10.0,1555.0,ddigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,Romania,46,1679,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqz8llllsh6u4jp,ARC Stake,12.14,14.34,180625822753249547162910,127500000000000000000000,188176683029161263235083,1.55,1500.0,220000000000000000000000,60676683029161263235083,51,48.0,5761.0,arcstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqz8llllsh6u4jp,"Sibiu, Romania",13,6120,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzhllllsp9wvyl,â¡ï¸Trust Stakingâ¡ï¸,11.83,13.15,374935463980815054961265,175000000000000000000000,377435463980815054961215,3.12,1000.0,0,202435463980815054961215,70,69.0,10768.0,truststaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzhllllsp9wvyl,England-Romania-USA-Swiss,6,8400,0.0
2022-05-11,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzllllls27850s,UnitedGroup,12.07,14.18,180731464765996402965484,117500000000000000000000,180731464765996402965476,1.49,1500.0,200000000000000000000000,63231464765996402965476,47,47.0,2808.0,unitedgroup,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzllllls27850s,Sibiu - Romania,14,5640,0.0
2022-05-12,elrondcom,Elrond Community Delegation ð,,14.4,,2120000000000000000000000,3034999999999999983221984,25.07,,,914999999999999983221984,848,,,elrondcom,,,,1,104760,
2022-05-12,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,Inception Network,11.64,12.25,40364802119172608509294,12500000000000000000000,40364802119172608509290,0.33,500.0,45000000000000000000000,27864802119172608509290,5,5.0,1981.0,inceptionnetwork,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,,44,600,0.0
2022-05-12,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,Trust Staking Portugal,11.93,14.03,7916804513271433433856,5000000000000000000000,7916804513271433433856,0.06,1500.0,15000000000000000000000,2916804513271433433856,2,2.0,206.0,truststakingpt,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,Portugal,97,240,1.0
2022-05-12,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,OpenStake.io,12.41,12.53,13857984703634151311925,5000000000000000000000,13857984703634151311924,0.11,100.0,15000000000000000000000,8857984703634151311924,2,2.0,1167.0,open_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,,80,240,0.0
